"year","iso3","annual_precip","annual_precip_lag","annual_precip_km","temp_IQR","mean.pct.change","cause_name","measure_name","metric_name","location_name","disease_value","disease_upperCI","disease_lowerCI","country","num_refugee_persons","urban_perc","num_refugee_per_100k"
2010,"BGD",317128,367449,0.317128,4.492025,0.0776323133601904,"Dengue","Incidence","Percent","Bangladesh",0.0011068797012,0.00160989764668,0.000719357618089,"Bangladesh",458506,30.462,4.58506
2010,"BWA",361498.65625,207450.734375,0.36149865625,7.08505,0.106127418561576,"Malaria","Incidence","Percent","Botswana",0.000248737741706,0.000299244797661,0.000206845508285,"Botswana",6692,62.412,0.06692
2010,"BWA",361498.65625,207450.734375,0.36149865625,7.08505,0.106127418561576,"Dengue","Incidence","Percent","Botswana",0,0,0,"Botswana",6692,62.412,0.06692
2010,"CHN",6565000,5513300,6.565,16.3576475,1.80392369415046,"Malaria","Incidence","Percent","China",2.2407793959e-06,2.6377536126e-06,1.90359830428e-06,"China",602216,49.226,6.02216
2010,"CHN",6565000,5513300,6.565,16.3576475,1.80392369415046,"Dengue","Incidence","Percent","China",0.000281145221829,0.000445288612549,0.000165827305549,"China",602216,49.226,6.02216
2010,"CYP",2570,3348,0.00257,10.3487,0.142275124420047,"Malaria","Incidence","Percent","Cyprus",0,0,0,"Cyprus",17580,67.551,0.1758
2010,"CYP",2570,3348,0.00257,10.3487,0.142275124420047,"Dengue","Incidence","Percent","Cyprus",0,0,0,"Cyprus",17580,67.551,0.1758
2010,"CZE",68329,49000,0.068329,11.1656425,0.901415394587836,"Malaria","Incidence","Percent","Czech Republic",0,0,0,"Czech Rep.",7030,73.255,0.0703
2010,"CZE",68329,49000,0.068329,11.1656425,0.901415394587836,"Dengue","Incidence","Percent","Czech Republic",0,0,0,"Czech Rep.",7030,73.255,0.0703
2010,"DZA",1e+05,1e+05,0.1,11.9861,0.155442842502503,"Malaria","Incidence","Percent","Algeria",6.15399127553e-08,6.56747252225e-08,5.76791067576e-08,"Algeria",188896,67.54,1.88896
2010,"DZA",1e+05,1e+05,0.1,11.9861,0.155442842502503,"Dengue","Incidence","Percent","Algeria",0,0,0,"Algeria",188896,67.54,1.88896
2010,"GBR",231974,NA,0.231974,9.2925875,0.511127639074411,"Dengue","Incidence","Percent","United Kingdom",0,0,0,"United Kingdom",506518,81.302,5.06518
2010,"GBR",231974,NA,0.231974,9.2925875,0.511127639074411,"Malaria","Incidence","Percent","United Kingdom",0,0,0,"United Kingdom",506518,81.302,5.06518
2010,"HUN",92535,39153,0.092535,11.8473775,0.932617616591686,"Dengue","Incidence","Percent","Hungary",0,0,0,"Hungary",11686,68.911,0.11686
2010,"HUN",92535,39153,0.092535,11.8473775,0.932617616591686,"Malaria","Incidence","Percent","Hungary",0,0,0,"Hungary",11686,68.911,0.11686
2010,"JAM",25247,20205,0.025247,1.766175,0.031612743655079,"Malaria","Incidence","Percent","Jamaica",0,0,0,"Jamaica",42,53.743,0.00042
2010,"JAM",25247,20205,0.025247,1.766175,0.031612743655079,"Dengue","Incidence","Percent","Jamaica",0.00947270469043,0.0134962662502,0.00635331082882,"Jamaica",42,53.743,0.00042
2010,"KGZ",18071.80078125,16060.599609375,0.01807180078125,14.804125,1.12228525924744,"Malaria","Incidence","Percent","Kyrgyzstan",0,0,0,"Kyrgyzstan",608352,35.306,6.08352
2010,"KGZ",18071.80078125,16060.599609375,0.01807180078125,14.804125,1.12228525924744,"Dengue","Incidence","Percent","Kyrgyzstan",0,0,0,"Kyrgyzstan",608352,35.306,6.08352
2010,"LVA",54298,42132,0.054298,15.3714,1.72717727418065,"Malaria","Incidence","Percent","Latvia",0,0,0,"Latvia",654054,67.841,6.54054
2010,"LVA",54298,42132,0.054298,15.3714,1.72717727418065,"Dengue","Incidence","Percent","Latvia",0,0,0,"Latvia",654054,67.841,6.54054
2010,"MDA",24105,13774,0.024105,15.5128925,0.943726124595323,"Dengue","Incidence","Percent","Moldova",0,0,0,"Rep. of Moldova",4522,42.62,0.04522
2010,"MDA",24105,13774,0.024105,15.5128925,0.943726124595323,"Malaria","Incidence","Percent","Moldova",0,0,0,"Rep. of Moldova",4522,42.62,0.04522
2010,"MLT",162.130004882813,186.770004272461,0.000162130004882813,8.90745,0.123165109303337,"Malaria","Incidence","Percent","Malta",0,0,0,"Malta",14862,94.072,0.14862
2010,"MLT",162.130004882813,186.770004272461,0.000162130004882813,8.90745,0.123165109303337,"Dengue","Incidence","Percent","Malta",0,0,0,"Malta",14862,94.072,0.14862
2010,"NPL",250207,256962,0.250207,8.431455,0.299849523286206,"Malaria","Incidence","Percent","Nepal",0.000217316414452,0.000254751845784,0.000186284232099,"Nepal",1782634,16.768,17.82634
2010,"NPL",250207,256962,0.250207,8.431455,0.299849523286206,"Dengue","Incidence","Percent","Nepal",0.00389003855635,0.00546467376707,0.00263027274072,"Nepal",1782634,16.768,17.82634
2010,"PHL",567576.3125,978893.6875,0.5675763125,0.998575000000002,0.0175053036284366,"Malaria","Incidence","Percent","Philippines",0.000106854288549,0.000127582078151,8.88648570935e-05,"Philippines",279786,45.332,2.79786
2010,"PHL",567576.3125,978893.6875,0.5675763125,0.998575000000002,0.0175053036284366,"Dengue","Incidence","Percent","Philippines",0.00744598417376,0.0116110278106,0.00445292833428,"Philippines",279786,45.332,2.79786
2010,"POL",248797.40625,215247.09375,0.24879740625,11.385365,0.846089016680927,"Malaria","Incidence","Percent","Poland",0,0,0,"Poland",36888,60.892,0.36888
2010,"POL",248797.40625,215247.09375,0.24879740625,11.385365,0.846089016680927,"Dengue","Incidence","Percent","Poland",0,0,0,"Poland",36888,60.892,0.36888
2010,"PRY",585615.4375,547480.125,0.5856154375,7.634175,0.095824725763832,"Malaria","Incidence","Percent","Paraguay",1.16823628304e-06,1.57519734265e-06,8.41664731446e-07,"Paraguay",230,59.261,0.0023
2010,"PRY",585615.4375,547480.125,0.5856154375,7.634175,0.095824725763832,"Dengue","Incidence","Percent","Paraguay",0.00560799095495,0.00788361872009,0.0037987384302,"Paraguay",230,59.261,0.0023
2010,"SAU",151434.484375,156331.03125,0.151434484375,10.62645,0.112964792541296,"Malaria","Incidence","Percent","Saudi Arabia",4.34078247523e-07,4.6338674755e-07,4.05429329806e-07,"Saudi Arabia",141338,82.084,1.41338
2010,"SAU",151434.484375,156331.03125,0.151434484375,10.62645,0.112964792541296,"Dengue","Incidence","Percent","Saudi Arabia",0.000198359711818,0.000328872361302,0.000106360969554,"Saudi Arabia",141338,82.084,1.41338
2010,"SDN",9372,7087,0.009372,4.021275,0.0612358596073407,"Malaria","Incidence","Percent","Sudan",0.00648859692491,0.00889700622672,0.0047293062185,"Sudan",3903042,33.089,39.03042
2010,"SDN",9372,7087,0.009372,4.021275,0.0612358596073407,"Dengue","Incidence","Percent","Sudan",0.000483721859164,0.000868550291506,0.00023449625829,"Sudan",3903042,33.089,39.03042
2010,"SRB",64511,34665,0.064511,12.1687975,0.772894348163581,"Malaria","Incidence","Percent","Serbia",0,0,0,"Serbia and Kosovo (S/RES/1244 (1999))",625254,54.993,6.25254
2010,"SRB",64511,34665,0.064511,12.1687975,0.772894348163581,"Dengue","Incidence","Percent","Serbia",0,0,0,"Serbia and Kosovo (S/RES/1244 (1999))",625254,54.993,6.25254
2010,"TUR",568961,519083,0.568961,13.3243075,0.370329090885688,"Dengue","Incidence","Percent","Turkey",0,0,0,"Turkey",35666,70.825,0.35666
2010,"TUR",568961,519083,0.568961,13.3243075,0.370329090885688,"Malaria","Incidence","Percent","Turkey",0,0,0,"Turkey",35666,70.825,0.35666
2011,"AUT",83256,NA,0.083256,12.4917025,0.816154823358593,"Malaria","Incidence","Percent","Austria",0,0,0,"Austria",144092,57.115,1.44092
2011,"AUT",83256,NA,0.083256,12.4917025,0.816154823358593,"Dengue","Incidence","Percent","Austria",0,0,0,"Austria",144092,57.115,1.44092
2011,"BEL",24047,29829,0.024047,9.4226075,0.279454550737357,"Dengue","Incidence","Percent","Belgium",0,0,0,"Belgium",84214,97.698,0.84214
2011,"BEL",24047,29829,0.024047,9.4226075,0.279454550737357,"Malaria","Incidence","Percent","Belgium",0,0,0,"Belgium",84214,97.698,0.84214
2011,"BGD",367449,338821,0.367449,5.332375,0.0759247317719623,"Malaria","Incidence","Percent","Bangladesh",0.000286292539164,0.000353311959654,0.000230680199142,"Bangladesh",459346,31.225,4.59346
2011,"BGD",367449,338821,0.367449,5.332375,0.0759247317719623,"Dengue","Incidence","Percent","Bangladesh",0.00129016740138,0.00186210152721,0.000842247203532,"Bangladesh",459346,31.225,4.59346
2011,"BWA",207450.734375,253215.4375,0.207450734375,7.02105,0.115547430768619,"Malaria","Incidence","Percent","Botswana",0.00024833802465,0.000293759948008,0.000210042735493,"Botswana",7296,63.865,0.07296
2011,"BWA",207450.734375,253215.4375,0.207450734375,7.02105,0.115547430768619,"Dengue","Incidence","Percent","Botswana",0,0,0,"Botswana",7296,63.865,0.07296
2011,"CHN",5513300,6515000,5.5133,16.0756775,56.7161150427207,"Malaria","Incidence","Percent","China",1.99169336522e-06,2.30429129103e-06,1.71197539691e-06,"China",602098,50.511,6.02098
2011,"CHN",5513300,6515000,5.5133,16.0756775,56.7161150427207,"Dengue","Incidence","Percent","China",0.000296607163626,0.000467519952659,0.00017598551418,"China",602098,50.511,6.02098
2011,"CYP",3348,4737,0.003348,12.273175,0.15277601425999,"Malaria","Incidence","Percent","Cyprus",0,0,0,"Cyprus",13124,67.406,0.13124
2011,"CYP",3348,4737,0.003348,12.273175,0.15277601425999,"Dengue","Incidence","Percent","Cyprus",0,0,0,"Cyprus",13124,67.406,0.13124
2011,"CZE",49000,54812,0.049,13.3057125,0.770082714277298,"Malaria","Incidence","Percent","Czech Republic",0,0,0,"Czech Rep.",6716,73.185,0.06716
2011,"CZE",49000,54812,0.049,13.3057125,0.770082714277298,"Dengue","Incidence","Percent","Czech Republic",0,0,0,"Czech Rep.",6716,73.185,0.06716
2011,"DZA",1e+05,80000,0.1,13.11525,0.169191559624583,"Malaria","Incidence","Percent","Algeria",6.04664708831e-08,6.45129941963e-08,5.67014903208e-08,"Algeria",189928,68.236,1.89928
2011,"DZA",1e+05,80000,0.1,13.11525,0.169191559624583,"Dengue","Incidence","Percent","Algeria",0,0,0,"Algeria",189928,68.236,1.89928
2011,"EST",30371.30078125,38917,0.03037130078125,13.2473775,1.02819541055235,"Malaria","Incidence","Percent","Estonia",0,0,0,"Estonia",195616,67.965,1.95616
2011,"EST",30371.30078125,38917,0.03037130078125,13.2473775,1.02819541055235,"Dengue","Incidence","Percent","Estonia",0,0,0,"Estonia",195616,67.965,1.95616
2011,"HUN",39153,45384,0.039153,16.8992075,2.00715346371855,"Malaria","Incidence","Percent","Hungary",0,0,0,"Hungary",11110,69.358,0.1111
2011,"HUN",39153,45384,0.039153,16.8992075,2.00715346371855,"Dengue","Incidence","Percent","Hungary",0,0,0,"Hungary",11110,69.358,0.1111
2011,"JAM",20205,18488,0.020205,1.578925,0.0198407121724051,"Malaria","Incidence","Percent","Jamaica",0,0,0,"Jamaica",40,53.93,4e-04
2011,"JAM",20205,18488,0.020205,1.578925,0.0198407121724051,"Dengue","Incidence","Percent","Jamaica",0.0091884087846,0.0131242011138,0.00615901836873,"Jamaica",40,53.93,4e-04
2011,"KGZ",16060.599609375,12506.400390625,0.016060599609375,17.744625,0.847137952437603,"Dengue","Incidence","Percent","Kyrgyzstan",0,0,0,"Kyrgyzstan",421612,35.352,4.21612
2011,"KGZ",16060.599609375,12506.400390625,0.016060599609375,17.744625,0.847137952437603,"Malaria","Incidence","Percent","Kyrgyzstan",0,0,0,"Kyrgyzstan",421612,35.352,4.21612
2011,"LVA",42132,48495,0.042132,13.58386,1.54439043796483,"Malaria","Incidence","Percent","Latvia",0,0,0,"Latvia",625376,67.869,6.25376
2011,"LVA",42132,48495,0.042132,13.58386,1.54439043796483,"Dengue","Incidence","Percent","Latvia",0,0,0,"Latvia",625376,67.869,6.25376
2011,"MDA",13774,17690,0.013774,16.53114,0.655508593670372,"Malaria","Incidence","Percent","Moldova",0,0,0,"Rep. of Moldova",4536,42.589,0.04536
2011,"MDA",13774,17690,0.013774,16.53114,0.655508593670372,"Dengue","Incidence","Percent","Moldova",0,0,0,"Rep. of Moldova",4536,42.589,0.04536
2011,"MLT",186.770004272461,164.080001831055,0.000186770004272461,9.898775,0.138519519007821,"Malaria","Incidence","Percent","Malta",0,0,0,"Malta",16818,94.141,0.16818
2011,"MLT",186.770004272461,164.080001831055,0.000186770004272461,9.898775,0.138519519007821,"Dengue","Incidence","Percent","Malta",0,0,0,"Malta",16818,94.141,0.16818
2011,"NPL",256962,222979,0.256962,8.58461,0.266531011325573,"Malaria","Incidence","Percent","Nepal",0.00019836969264,0.000226641037676,0.000173319238746,"Nepal",1748246,17.108,17.48246
2011,"NPL",256962,222979,0.256962,8.58461,0.266531011325573,"Dengue","Incidence","Percent","Nepal",0.00384722075388,0.00539308392282,0.00259821464478,"Nepal",1748246,17.108,17.48246
2011,"PHL",978893.6875,835447.375,0.9788936875,0.914049999999996,0.017823306087447,"Dengue","Incidence","Percent","Philippines",0.00732851067058,0.0114122136769,0.00436940610857,"Philippines",319432,45.522,3.19432
2011,"PHL",978893.6875,835447.375,0.9788936875,0.914049999999996,0.017823306087447,"Malaria","Incidence","Percent","Philippines",8.96962913664e-05,0.00010508304276,7.62949900699e-05,"Philippines",319432,45.522,3.19432
2011,"POL",215247.09375,195767.296875,0.21524709375,12.8230075,0.761362024053109,"Malaria","Incidence","Percent","Poland",0,0,0,"Poland",38992,60.78,0.38992
2011,"POL",215247.09375,195767.296875,0.21524709375,12.8230075,0.761362024053109,"Dengue","Incidence","Percent","Poland",0,0,0,"Poland",38992,60.78,0.38992
2011,"PRY",547480.125,569653.5,0.547480125,6.4256,0.0745187540193352,"Dengue","Incidence","Percent","Paraguay",0.00540466302571,0.00760010667594,0.00367029083336,"Paraguay",266,59.584,0.00266
2011,"PRY",547480.125,569653.5,0.547480125,6.4256,0.0745187540193352,"Malaria","Incidence","Percent","Paraguay",8.51537064994e-07,1.11028258057e-06,6.39586859633e-07,"Paraguay",266,59.584,0.00266
2011,"SAU",156331.03125,107985.7109375,0.15633103125,12.573675,0.124225351326096,"Malaria","Incidence","Percent","Saudi Arabia",4.72505444891e-07,5.05009156535e-07,4.41621081149e-07,"Saudi Arabia",141708,82.302,1.41708
2011,"SAU",156331.03125,107985.7109375,0.15633103125,12.573675,0.124225351326096,"Dengue","Incidence","Percent","Saudi Arabia",0.000214348277627,0.000353352831309,0.000117046112774,"Saudi Arabia",141708,82.302,1.41708
2011,"SDN",7087,NA,0.007087,6.2055,0.0804999270296397,"Malaria","Incidence","Percent","Sudan",0.00648660518776,0.00878613488901,0.00480841522357,"Sudan",5696346,33.207,56.96346
2011,"SDN",7087,NA,0.007087,6.2055,0.0804999270296397,"Dengue","Incidence","Percent","Sudan",0.000530686078888,0.000948096583187,0.000265353226274,"Sudan",5696346,33.207,56.96346
2011,"SRB",34665,46082,0.034665,17.1264275,1.41450201485515,"Dengue","Incidence","Percent","Serbia",0,0,0,"Serbia and Kosovo (S/RES/1244 (1999))",618782,55.215,6.18782
2011,"SRB",34665,46082,0.034665,17.1264275,1.41450201485515,"Malaria","Incidence","Percent","Serbia",0,0,0,"Serbia and Kosovo (S/RES/1244 (1999))",618782,55.215,6.18782
2011,"TUR",519083,695171.125,0.519083,16.0643875,0.555920371926969,"Malaria","Incidence","Percent","Turkey",0,0,0,"Turkey",72000,71.402,0.72
2011,"TUR",519083,695171.125,0.519083,16.0643875,0.555920371926969,"Dengue","Incidence","Percent","Turkey",0,0,0,"Turkey",72000,71.402,0.72
2012,"BEL",29829,25848,0.029829,8.43815,3.69738205843158,"Malaria","Incidence","Percent","Belgium",0,0,0,"Belgium",82106,97.744,0.82106
2012,"BEL",29829,25848,0.029829,8.43815,3.69738205843158,"Dengue","Incidence","Percent","Belgium",0,0,0,"Belgium",82106,97.744,0.82106
2012,"BGD",338821,338526,0.338821,5.887525,0.0887534210003879,"Malaria","Incidence","Percent","Bangladesh",0.000217742566974,0.000262468215076,0.000179114026321,"Bangladesh",461404,31.993,4.61404
2012,"BGD",338821,338526,0.338821,5.887525,0.0887534210003879,"Dengue","Incidence","Percent","Bangladesh",0.00175655355346,0.00253606386036,0.00116326070762,"Bangladesh",461404,31.993,4.61404
2012,"BGR",74630,70865,0.07463,15.5659625,0.73701809135557,"Dengue","Incidence","Percent","Bulgaria",0,0,0,"Bulgaria",7116,72.975,0.07116
2012,"BGR",74630,70865,0.07463,15.5659625,0.73701809135557,"Malaria","Incidence","Percent","Bulgaria",0,0,0,"Bulgaria",7116,72.975,0.07116
2012,"BWA",253215.4375,415355.21875,0.2532154375,7.790075,0.104242850225235,"Malaria","Incidence","Percent","Botswana",0.000243571382016,0.000281612744885,0.000209549022062,"Botswana",7070,64.768,0.0707
2012,"BWA",253215.4375,415355.21875,0.2532154375,7.790075,0.104242850225235,"Dengue","Incidence","Percent","Botswana",0,0,0,"Botswana",7070,64.768,0.0707
2012,"CHN",6515000,6267400,6.515,17.4145,2.39876322180919,"Malaria","Incidence","Percent","China",1.72145289616e-06,1.93042679532e-06,1.48710060813e-06,"China",602604,51.765,6.02604
2012,"CHN",6515000,6267400,6.515,17.4145,2.39876322180919,"Dengue","Incidence","Percent","China",0.000325857912398,0.000509774959746,0.000194851892116,"China",602604,51.765,6.02604
2012,"CYP",4737,1770,0.004737,13.45575,0.185667333251932,"Malaria","Incidence","Percent","Cyprus",0,0,0,"Cyprus",12534,67.261,0.12534
2012,"CYP",4737,1770,0.004737,13.45575,0.185667333251932,"Dengue","Incidence","Percent","Cyprus",0,0,0,"Cyprus",12534,67.261,0.12534
2012,"CZE",54812,57336,0.054812,11.7039575,1.97985575464999,"Dengue","Incidence","Percent","Czech Republic",0,0,0,"Czech Rep.",9764,73.197,0.09764
2012,"CZE",54812,57336,0.054812,11.7039575,1.97985575464999,"Malaria","Incidence","Percent","Czech Republic",0,0,0,"Czech Rep.",9764,73.197,0.09764
2012,"DZA",80000,147574,0.08,13.51465,0.181619756745165,"Malaria","Incidence","Percent","Algeria",5.94674475513e-08,6.36663856208e-08,5.5600678967e-08,"Algeria",191752,68.915,1.91752
2012,"DZA",80000,147574,0.08,13.51465,0.181619756745165,"Dengue","Incidence","Percent","Algeria",0,0,0,"Algeria",191752,68.915,1.91752
2012,"EST",38917,25719,0.038917,13.8133875,2.85482081616821,"Malaria","Incidence","Percent","Estonia",0,0,0,"Estonia",188610,67.974,1.8861
2012,"EST",38917,25719,0.038917,13.8133875,2.85482081616821,"Dengue","Incidence","Percent","Estonia",0,0,0,"Estonia",188610,67.974,1.8861
2012,"HUN",45384,62031,0.045384,13.2600525,1.67511109605739,"Dengue","Incidence","Percent","Hungary",0,0,0,"Hungary",9102,69.678,0.09102
2012,"HUN",45384,62031,0.045384,13.2600525,1.67511109605739,"Malaria","Incidence","Percent","Hungary",0,0,0,"Hungary",9102,69.678,0.09102
2012,"JAM",18488,16188,0.018488,1.351025,0.0170248604589552,"Malaria","Incidence","Percent","Jamaica",0,0,0,"Jamaica",40,54.132,4e-04
2012,"JAM",18488,16188,0.018488,1.351025,0.0170248604589552,"Dengue","Incidence","Percent","Jamaica",0.00849587987931,0.0121133138944,0.00570485584341,"Jamaica",40,54.132,4e-04
2012,"KGZ",12506.400390625,NA,0.012506400390625,18.95685,0.810316907394423,"Dengue","Incidence","Percent","Kyrgyzstan",0,0,0,"Kyrgyzstan",385536,35.423,3.85536
2012,"KGZ",12506.400390625,NA,0.012506400390625,18.95685,0.810316907394423,"Malaria","Incidence","Percent","Kyrgyzstan",0,0,0,"Kyrgyzstan",385536,35.423,3.85536
2012,"LVA",48495,40641,0.048495,13.54172,1.13935543999474,"Malaria","Incidence","Percent","Latvia",0,0,0,"Latvia",562112,67.897,5.62112
2012,"LVA",48495,40641,0.048495,13.54172,1.13935543999474,"Dengue","Incidence","Percent","Latvia",0,0,0,"Latvia",562112,67.897,5.62112
2012,"MDA",17690,19884,0.01769,17.2188275,0.810381259381556,"Malaria","Incidence","Percent","Moldova",0,0,0,"Rep. of Moldova",4518,42.558,0.04518
2012,"MDA",17690,19884,0.01769,17.2188275,0.810381259381556,"Dengue","Incidence","Percent","Moldova",0,0,0,"Rep. of Moldova",4518,42.558,0.04518
2012,"MLT",164.080001831055,151.539993286133,0.000164080001831055,11.043675,0.177279408957556,"Malaria","Incidence","Percent","Malta",0,0,0,"Malta",18030,94.211,0.1803
2012,"MLT",164.080001831055,151.539993286133,0.000164080001831055,11.043675,0.177279408957556,"Dengue","Incidence","Percent","Malta",0,0,0,"Malta",18030,94.211,0.1803
2012,"NPL",222979,250354,0.222979,10.0461425,0.354425266711535,"Malaria","Incidence","Percent","Nepal",0.000176850743246,0.000199139854943,0.000156848533304,"Nepal",113468,17.458,1.13468
2012,"NPL",222979,250354,0.222979,10.0461425,0.354425266711535,"Dengue","Incidence","Percent","Nepal",0.00371349883369,0.00519162125482,0.00250580220314,"Nepal",113468,17.458,1.13468
2012,"PHL",835447.375,729876.8125,0.835447375,0.412074999999998,0.0153716794792087,"Malaria","Incidence","Percent","Philippines",7.322349708e-05,8.49939278427e-05,6.32916513264e-05,"Philippines",687260,45.712,6.8726
2012,"PHL",835447.375,729876.8125,0.835447375,0.412074999999998,0.0153716794792087,"Dengue","Incidence","Percent","Philippines",0.00705010257685,0.0109440520802,0.00420019748268,"Philippines",687260,45.712,6.8726
2012,"POL",195767.296875,210119.203125,0.195767296875,11.4634825,1.05389676955376,"Malaria","Incidence","Percent","Poland",0,0,0,"Poland",58252,60.654,0.58252
2012,"POL",195767.296875,210119.203125,0.195767296875,11.4634825,1.05389676955376,"Dengue","Incidence","Percent","Poland",0,0,0,"Poland",58252,60.654,0.58252
2012,"PRY",569653.5,527679.375,0.5696535,5.357375,0.0974576734790044,"Malaria","Incidence","Percent","Paraguay",5.85366626107e-07,7.54766189718e-07,4.51176645571e-07,"Paraguay",286,59.907,0.00286
2012,"PRY",569653.5,527679.375,0.5696535,5.357375,0.0974576734790044,"Dengue","Incidence","Percent","Paraguay",0.00492758689112,0.00691119312418,0.00335715004311,"Paraguay",286,59.907,0.00286
2012,"SAU",107985.7109375,188637.03125,0.1079857109375,12.475725,0.132569219286098,"Malaria","Incidence","Percent","Saudi Arabia",5.96192182327e-07,6.3673574845e-07,5.5757568666e-07,"Saudi Arabia",142052,82.52,1.42052
2012,"SAU",107985.7109375,188637.03125,0.1079857109375,12.475725,0.132569219286098,"Dengue","Incidence","Percent","Saudi Arabia",0.000233254159744,0.000383190253539,0.000127638833017,"Saudi Arabia",142052,82.52,1.42052
2012,"SRB",46082,51568,0.046082,14.4234875,2.47804677925116,"Malaria","Incidence","Percent","Serbia",0,0,0,"Serbia and Kosovo (S/RES/1244 (1999))",609134,55.356,6.09134
2012,"SRB",46082,51568,0.046082,14.4234875,2.47804677925116,"Dengue","Incidence","Percent","Serbia",0,0,0,"Serbia and Kosovo (S/RES/1244 (1999))",609134,55.356,6.09134
2012,"TUR",695171.125,547042,0.695171125,17.0820825,0.835664586789846,"Malaria","Incidence","Percent","Turkey",0,0,0,"Turkey",721466,71.974,7.21466
2012,"TUR",695171.125,547042,0.695171125,17.0820825,0.835664586789846,"Dengue","Incidence","Percent","Turkey",0,0,0,"Turkey",721466,71.974,7.21466
2013,"BEL",25848,26544,0.025848,10.2093225,0.531877225065697,"Malaria","Incidence","Percent","Belgium",0,0,0,"Belgium",79156,97.789,0.79156
2013,"BEL",25848,26544,0.025848,10.2093225,0.531877225065697,"Dengue","Incidence","Percent","Belgium",0,0,0,"Belgium",79156,97.789,0.79156
2013,"BGD",338526,303847,0.338526,6.11425,0.0867408193952061,"Malaria","Incidence","Percent","Bangladesh",0.000154556964559,0.000185594644363,0.000128719296916,"Bangladesh",462318,32.762,4.62318
2013,"BGD",338526,303847,0.338526,6.11425,0.0867408193952061,"Dengue","Incidence","Percent","Bangladesh",0.00238638712143,0.00344033592947,0.00158195192181,"Bangladesh",462318,32.762,4.62318
2013,"BGR",70865,115305.890625,0.070865,13.233505,0.706759201638337,"Malaria","Incidence","Percent","Bulgaria",0,0,0,"Bulgaria",17760,73.313,0.1776
2013,"BGR",70865,115305.890625,0.070865,13.233505,0.706759201638337,"Dengue","Incidence","Percent","Bulgaria",0,0,0,"Bulgaria",17760,73.313,0.1776
2013,"BWA",415355.21875,NA,0.41535521875,7.6391,0.103827841137282,"Malaria","Incidence","Percent","Botswana",0.000233035328986,0.000267315711269,0.000201994417812,"Botswana",6908,65.572,0.06908
2013,"BWA",415355.21875,NA,0.41535521875,7.6391,0.103827841137282,"Dengue","Incidence","Percent","Botswana",0,0,0,"Botswana",6908,65.572,0.06908
2013,"CHN",6267400,6256900,6.2674,16.0639125,1.80406138565584,"Dengue","Incidence","Percent","China",0.00036192751714,0.000562763219371,0.000218255998011,"China",602854,53.013,6.02854
2013,"CHN",6267400,6256900,6.2674,16.0639125,1.80406138565584,"Malaria","Incidence","Percent","China",1.4280455305e-06,1.56860152872e-06,1.22993476354e-06,"China",602854,53.013,6.02854
2013,"CYP",1770,2358,0.00177,10.5775,0.160739122843717,"Dengue","Incidence","Percent","Cyprus",0,0,0,"Cyprus",13068,67.137,0.13068
2013,"CYP",1770,2358,0.00177,10.5775,0.160739122843717,"Malaria","Incidence","Percent","Cyprus",0,0,0,"Cyprus",13068,67.137,0.13068
2013,"CZE",57336,51420,0.057336,12.54302,7.21140614973849,"Malaria","Incidence","Percent","Czech Republic",0,0,0,"Czech Rep.",9596,73.29,0.09596
2013,"CZE",57336,51420,0.057336,12.54302,7.21140614973849,"Dengue","Incidence","Percent","Czech Republic",0,0,0,"Czech Rep.",9596,73.29,0.09596
2013,"DZA",147574,116961.5,0.147574,13.112525,0.170583206078888,"Malaria","Incidence","Percent","Algeria",5.85358254748e-08,6.29799592798e-08,5.46260533993e-08,"Algeria",193788,69.576,1.93788
2013,"DZA",147574,116961.5,0.147574,13.112525,0.170583206078888,"Dengue","Incidence","Percent","Algeria",0,0,0,"Algeria",193788,69.576,1.93788
2013,"EST",25719,NA,0.025719,14.09423,0.745757572777801,"Malaria","Incidence","Percent","Estonia",0,0,0,"Estonia",182752,68.122,1.82752
2013,"EST",25719,NA,0.025719,14.09423,0.745757572777801,"Dengue","Incidence","Percent","Estonia",0,0,0,"Estonia",182752,68.122,1.82752
2013,"HUN",62031,70680,0.062031,13.799235,1.93304361886714,"Dengue","Incidence","Percent","Hungary",0,0,0,"Hungary",8878,69.953,0.08878
2013,"HUN",62031,70680,0.062031,13.799235,1.93304361886714,"Malaria","Incidence","Percent","Hungary",0,0,0,"Hungary",8878,69.953,0.08878
2013,"JAM",16188,16278,0.016188,1.027325,0.0222413523569954,"Malaria","Incidence","Percent","Jamaica",0,0,0,"Jamaica",44,54.35,0.00044
2013,"JAM",16188,16278,0.016188,1.027325,0.0222413523569954,"Dengue","Incidence","Percent","Jamaica",0.00760008115593,0.010806612426,0.00513341035129,"Jamaica",44,54.35,0.00044
2013,"LVA",40641,NA,0.040641,14.9401475,0.725662436252164,"Malaria","Incidence","Percent","Latvia",0,0,0,"Latvia",536286,67.925,5.36286
2013,"LVA",40641,NA,0.040641,14.9401475,0.725662436252164,"Dengue","Incidence","Percent","Latvia",0,0,0,"Latvia",536286,67.925,5.36286
2013,"MDA",19884,19783,0.019884,17.5620875,0.862709029433284,"Malaria","Incidence","Percent","Moldova",0,0,0,"Rep. of Moldova",4732,42.527,0.04732
2013,"MDA",19884,19783,0.019884,17.5620875,0.862709029433284,"Dengue","Incidence","Percent","Moldova",0,0,0,"Rep. of Moldova",4732,42.527,0.04732
