"year","iso3","country","annual_precip","Value.Footnotes","Unit","annual_precip_lag","temp_IQR","mean.pct.change","measure_id","measure_name","location_id","location_name","sex_id","sex_name","age_id","age_name","cause_id","cause_name","metric_id","metric_name","disease_value","disease_upperCI","disease_lowerCI","refugee_type","num_refugee_persons","urban_perc"
1993,"BEL","Belgium",28955.69921875,"","million cubic metres",28818.400390625,9.8550075,0.676507848122335,6,"Incidence",76,"Belgium",3,"Both",22,"All Ages",345,"Malaria",2,"Percent",0,0,0,"Internally displaced persons (IDPs)",0,96.622
1993,"BEL","Belgium",28955.69921875,"","million cubic metres",28818.400390625,9.8550075,0.676507848122335,6,"Incidence",76,"Belgium",3,"Both",22,"All Ages",345,"Malaria",2,"Percent",0,0,0,"Returned IDPs",0,96.622
1993,"BEL","Belgium",28955.69921875,"","million cubic metres",28818.400390625,9.8550075,0.676507848122335,6,"Incidence",76,"Belgium",3,"Both",22,"All Ages",345,"Malaria",2,"Percent",0,0,0,"Stateless persons",0,96.622
1993,"BEL","Belgium",28955.69921875,"","million cubic metres",28818.400390625,9.8550075,0.676507848122335,6,"Incidence",76,"Belgium",3,"Both",22,"All Ages",345,"Malaria",2,"Percent",0,0,0,"Others of concern",0,96.622
1993,"BEL","Belgium",28955.69921875,"","million cubic metres",28818.400390625,9.8550075,0.676507848122335,6,"Incidence",76,"Belgium",3,"Both",22,"All Ages",345,"Malaria",2,"Percent",0,0,0,"Total Population",24908,96.622
1993,"CYP","Cyprus",1965,"","million cubic metres",3999,12.096775,0.179228318557417,6,"Incidence",77,"Cyprus",3,"Both",22,"All Ages",345,"Malaria",2,"Percent",0,0,0,"Refugees (incl. refugee-like situations)",82,67.792
1993,"CYP","Cyprus",1965,"","million cubic metres",3999,12.096775,0.179228318557417,6,"Incidence",77,"Cyprus",3,"Both",22,"All Ages",345,"Malaria",2,"Percent",0,0,0,"Asylum-seekers (pending cases)",0,67.792
1993,"CYP","Cyprus",1965,"","million cubic metres",3999,12.096775,0.179228318557417,6,"Incidence",77,"Cyprus",3,"Both",22,"All Ages",345,"Malaria",2,"Percent",0,0,0,"Returned refugees",0,67.792
1993,"CYP","Cyprus",1965,"","million cubic metres",3999,12.096775,0.179228318557417,6,"Incidence",77,"Cyprus",3,"Both",22,"All Ages",345,"Malaria",2,"Percent",0,0,0,"Internally displaced persons (IDPs)",265000,67.792
1993,"CYP","Cyprus",1965,"","million cubic metres",3999,12.096775,0.179228318557417,6,"Incidence",77,"Cyprus",3,"Both",22,"All Ages",345,"Malaria",2,"Percent",0,0,0,"Returned IDPs",0,67.792
